transect_code,tree_species_code,tree_foilage_strategy,tree_plot_code,subquadrat,tree_label,circumfrence_cm,tree_elevation_m,tree_latitude,tree_longitude,measurement_date
ab_lets1,la,deciduous,brfp2,A,2,82,1419,46.34085,7.0017472,2016-10-11
ab_lets1,la,deciduous,brfp2,E,9,101,1419,46.34085,7.0017472,2016-10-11
ab_lets1,la,deciduous,brfp2,F,8,94,1419,46.34085,7.0017472,2016-10-11
ab_lets1,la,deciduous,brfp2,A,5,106,1419,46.34085,7.0017472,2016-10-11
ab_lets1,la,deciduous,brfp2,G,6,115,1419,46.34085,7.0017472,2016-10-11
ab_lets1,ea,deciduous,brfp2,B,2,54,1419,46.34085,7.0017472,2016-10-11
ab_lets1,ea,deciduous,brfp2,E,8,71,1419,46.34085,7.0017472,2016-10-11
ab_lets1,sm,deciduous,crfp,B,6,38,1362,46.3352167,6.9971,2016-10-11
ab_lets1,sm,deciduous,crfp,B,1,130,1362,46.3352167,6.9971,2016-10-11
ab_lets1,sm,deciduous,crfp,C,7,100,1362,46.3352167,6.9971,2016-10-11
ab_lets1,sm,deciduous,crfp,C,1,80,1362,46.3352167,6.9971,2016-10-11
ab_lets1,sm,deciduous,crfp,A,2,67,1362,46.3352167,6.9971,2016-10-11
ab_lets1,sm,deciduous,crfp,C,6,55,1362,46.3352167,6.9971,2016-10-11
ab_lets1,sf,evergreen,crfp,E,1,65,1362,46.3352167,6.9971,2016-10-11
ab_lets1,sf,evergreen,crfp,C,5,43,1362,46.3352167,6.9971,2016-10-11
ab_lets1,sf,evergreen,crfp,G,3,71,1362,46.3352167,6.9971,2016-10-11
ab_lets1,sf,evergreen,crfp,A,5,87,1362,46.3352167,6.9971,2016-10-11
ab_lets1,sf,evergreen,crfp,F,2,122,1362,46.3352167,6.9971,2016-10-11
ab_lets1,sf,evergreen,crfp,A,3,145,1362,46.3352167,6.9971,2016-10-11
ab_lets1,ns,evergreen,crfp,F,1,47,1362,46.3352167,6.9971,2016-10-11
ab_lets1,ns,evergreen,crfp,I,1,53,1362,46.3352167,6.9971,2016-10-11
ab_lets1,ns,evergreen,crfp,B,8,164,1362,46.3352167,6.9971,2016-10-11
ab_lets1,ns,evergreen,crfp,B,5,164,1362,46.3352167,6.9971,2016-10-11
ab_lets1,ns,evergreen,crfp,E,2,133,1362,46.3352167,6.9971,2016-10-11
ab_lets1,ns,evergreen,crfp,C,8,114,1362,46.3352167,6.9971,2016-10-11
ab_lets1,ns,evergreen,crfp,C,3,30,1362,46.3352167,6.9971,2016-10-11
ab_lets1,ns,evergreen,crfp,B,4,96,1362,46.3352167,6.9971,2016-10-11
ab_lets1,ns,evergreen,crfp,H,5,64,1362,46.3352167,6.9971,2016-10-11
ab_lets1,ns,evergreen,crfp,B,3,65,1362,46.3352167,6.9971,2016-10-11
ab_lets1,ns,evergreen,crfp,B,2,47,1362,46.3352167,6.9971,2016-10-11
ab_lets1,la,deciduous,crfp,C,4,167,1362,46.3352167,6.9971,2016-10-11
ab_lets1,fm,deciduous,crfp,I,4,45,1362,46.3352167,6.9971,2016-10-11
ab_lets1,fm,deciduous,crfp,I,5,122,1362,46.3352167,6.9971,2016-10-11
ab_lets1,eh,deciduous,crfp,G,4,76,1362,46.3352167,6.9971,2016-10-11
ab_lets1,eb,deciduous,crfp,A,4,130,1362,46.3352167,6.9971,2016-10-11
ab_lets1,eb,deciduous,crfp,D,1,71,1362,46.3352167,6.9971,2016-10-11
ab_lets1,eb,deciduous,crfp,B,7,126,1362,46.3352167,6.9971,2016-10-11
ab_lets1,ea,deciduous,crfp,A,1,68,1362,46.3352167,6.9971,2016-10-11
ab_lets1,ea,deciduous,crfp,C,2,49,1362,46.3352167,6.9971,2016-10-11
ab_lets1,ch,deciduous,crfp,G,2,64,1362,46.3352167,6.9971,2016-10-11
ab_lets1,wa,deciduous,dpfp,G,2,102,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,wa,deciduous,dpfp,G,1,142,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,ud,deciduous,dpfp,F,2,183,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,ud,deciduous,dpfp,C,1,216,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,ud,deciduous,dpfp,I,5,144,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,ud,deciduous,dpfp,C,3,109,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,ud,deciduous,dpfp,I,7,39,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,sf,evergreen,dpfp,I,4,48,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,sf,evergreen,dpfp,F,3,146,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,sf,evergreen,dpfp,A,1,70,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,sf,evergreen,dpfp,I,8,34,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,sf,evergreen,dpfp,I,6,38,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,sf,evergreen,dpfp,C,4,42,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,sf,evergreen,dpfp,B,4,44,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,sf,evergreen,dpfp,E,2,44,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,sf,evergreen,dpfp,G,4,220,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,ns,evergreen,dpfp,G,5,48,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,ns,evergreen,dpfp,A,3,139,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,ns,evergreen,dpfp,I,9,121,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,ns,evergreen,dpfp,I,3,116,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,ns,evergreen,dpfp,D,1,52,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,ns,evergreen,dpfp,B,3,96,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,ns,evergreen,dpfp,H,5,270,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,ns,evergreen,dpfp,H,1,250,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,ns,evergreen,dpfp,I,2,198,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,ns,evergreen,dpfp,H,2,178,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,ns,evergreen,dpfp,H,4,163,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,fm,deciduous,dpfp,G,3,74,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,eb,deciduous,dpfp,B,5,101,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,eb,deciduous,dpfp,E,1,98,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,eb,deciduous,dpfp,I,1,178,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,eb,deciduous,dpfp,A,5,81,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,eb,deciduous,dpfp,A,2,72,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,eb,deciduous,dpfp,E,3,145,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,eb,deciduous,dpfp,C,2,69,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,eb,deciduous,dpfp,B,2,77,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,eb,deciduous,dpfp,F,1,48,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,eb,deciduous,dpfp,B,1,54,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,eb,deciduous,dpfp,C,5,156,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,ch,deciduous,dpfp,A,4,85,1205,46.3415472,7.0277333,2016-10-11
ab_lets1,sf,evergreen,lrfp,I,8,82,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,sf,evergreen,lrfp,B,3,105,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,sf,evergreen,lrfp,C,2,87,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,sf,evergreen,lrfp,D,7,93,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,sf,evergreen,lrfp,E,3,170,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,B,1,60,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,H,4,87,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,G,5,93,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,C,4,103,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,D,3,104,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,D,6,104,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,H,1,109,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,G,6,127,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,C,1,132,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,I,5,141,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,I,1,148,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,F,3,150,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,I,7,162,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,E,5,212,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,F,4,310,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,A,3,51,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,A,8,54,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,A,6,62,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,C,8,68,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ns,evergreen,lrfp,B,5,79,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ha,deciduous,lrfp,G,4,63,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ha,deciduous,lrfp,C,5,70,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ha,deciduous,lrfp,H,2,72,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,G,1,302,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,F,2,223,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,F,1,171,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,G,3,104,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,H,3,98,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,I,2,93,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,D,2,93,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,H,6,91,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,E,1,141,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,C,7,86,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,E,4,132,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,G,2,85,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,A,1,53,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,B,2,75,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,I,3,124,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,A,2,57,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,G,7,81,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,A,4,61,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,D,1,78,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,C,6,62,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,A,9,65,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,B,4,81,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,C,3,69,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,D,5,72,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,H,5,117,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,eb,deciduous,lrfp,I,6,109,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ea,deciduous,lrfp,E,2,204,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ea,deciduous,lrfp,D,4,88,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ea,deciduous,lrfp,I,4,85,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ea,deciduous,lrfp,A,10,56,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ea,deciduous,lrfp,A,7,73,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,ea,deciduous,lrfp,A,5,32,1116,46.3319167,7.0017333,2016-10-11
ab_lets1,unknown,unknown,lsfp,I,6,43,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,I,1,135,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,H,2,144,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,F,1,115,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,C,4,107,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,A,6,105,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,A,1,102,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,E,1,101,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,C,2,99,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,A,2,94,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,G,4,90,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,A,7,89,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,A,3,88,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,A,9,85,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,F,3,83,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,F,7,82,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,F,8,80,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,G,5,78,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,D,3,72,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,E,8,71,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,A,8,69,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,D,4,68,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,B,3,68,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,G,3,66,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,D,2,63,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,H,3,62,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,E,2,62,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,E,7,59,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,C,3,55,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,E,5,53,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,E,3,53,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,B,2,53,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,A,4,52,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,H,1,48,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,B,1,48,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,A,5,48,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,G,2,47,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,I,2,46,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,D,5,44,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,C,1,41,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,F,6,40,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,D,6,39,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,G,1,36,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,I,3,35,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,G,6,35,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,F,4,35,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,F,2,35,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,I,4,33,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,D,1,33,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,I,5,31,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,E,9,31,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,unknown,unknown,lsfp,E,4,30,1213,46.3369111,7.0197667,2016-10-11
ab_lets1,wa,deciduous,pdfp,C,2,70,667,46.3213639,6.9958694,2016-10-11
ab_lets1,wa,deciduous,pdfp,E,2,90,667,46.3213639,6.9958694,2016-10-11
ab_lets1,wa,deciduous,pdfp,E,3,72,667,46.3213639,6.9958694,2016-10-11
ab_lets1,uc,evergreen,pdfp,H,1,128,667,46.3213639,6.9958694,2016-10-11
ab_lets1,sf,evergreen,pdfp,D,2,47,667,46.3213639,6.9958694,2016-10-11
ab_lets1,sf,evergreen,pdfp,H,3,54,667,46.3213639,6.9958694,2016-10-11
ab_lets1,sf,evergreen,pdfp,F,1,45,667,46.3213639,6.9958694,2016-10-11
ab_lets1,sf,evergreen,pdfp,I,2,167,667,46.3213639,6.9958694,2016-10-11
ab_lets1,sf,evergreen,pdfp,F,9,125,667,46.3213639,6.9958694,2016-10-11
ab_lets1,sf,evergreen,pdfp,E,4,122,667,46.3213639,6.9958694,2016-10-11
ab_lets1,sf,evergreen,pdfp,H,7,120,667,46.3213639,6.9958694,2016-10-11
ab_lets1,sf,evergreen,pdfp,F,2,112,667,46.3213639,6.9958694,2016-10-11
ab_lets1,sf,evergreen,pdfp,E,1,102,667,46.3213639,6.9958694,2016-10-11
ab_lets1,sf,evergreen,pdfp,I,3,100,667,46.3213639,6.9958694,2016-10-11
ab_lets1,sf,evergreen,pdfp,G,2,96,667,46.3213639,6.9958694,2016-10-11
ab_lets1,sf,evergreen,pdfp,I,4,89,667,46.3213639,6.9958694,2016-10-11
ab_lets1,sf,evergreen,pdfp,C,1,34,667,46.3213639,6.9958694,2016-10-11
ab_lets1,sf,evergreen,pdfp,B,2,35,667,46.3213639,6.9958694,2016-10-11
ab_lets1,sf,evergreen,pdfp,G,7,67,667,46.3213639,6.9958694,2016-10-11
ab_lets1,sf,evergreen,pdfp,H,4,199,667,46.3213639,6.9958694,2016-10-11
ab_lets1,ns,evergreen,pdfp,G,5,135,667,46.3213639,6.9958694,2016-10-11
ab_lets1,ns,evergreen,pdfp,H,2,193,667,46.3213639,6.9958694,2016-10-11
ab_lets1,ns,evergreen,pdfp,G,6,250,667,46.3213639,6.9958694,2016-10-11
ab_lets1,ns,evergreen,pdfp,I,1,223,667,46.3213639,6.9958694,2016-10-11
ab_lets1,ns,evergreen,pdfp,F,3,207,667,46.3213639,6.9958694,2016-10-11
ab_lets1,li,deciduous,pdfp,G,3,180,667,46.3213639,6.9958694,2016-10-11
ab_lets1,ey,evergreen,pdfp,G,1,56,667,46.3213639,6.9958694,2016-10-11
ab_lets1,eb,deciduous,pdfp,G,8,198,667,46.3213639,6.9958694,2016-10-11
ab_lets1,eb,deciduous,pdfp,F,8,52,667,46.3213639,6.9958694,2016-10-11
ab_lets1,eb,deciduous,pdfp,H,6,186,667,46.3213639,6.9958694,2016-10-11
ab_lets1,eb,deciduous,pdfp,D,1,186,667,46.3213639,6.9958694,2016-10-11
ab_lets1,ba,deciduous,pdfp,B,1,43,667,46.3213639,6.9958694,2016-10-11
ab_lets1,ba,deciduous,pdfp,H,5,57,667,46.3213639,6.9958694,2016-10-11
ab_lets1,ba,deciduous,pdfp,D,3,57,667,46.3213639,6.9958694,2016-10-11
ab_lets1,wb,deciduous,refp,G,4,49,933,46.3261333,6.99955,2016-10-11
ab_lets1,ud,deciduous,refp,B,1,32,933,46.3261333,6.99955,2016-10-11
ab_lets1,ud,deciduous,refp,D,6,34,933,46.3261333,6.99955,2016-10-11
ab_lets1,ud,deciduous,refp,E,4,81,933,46.3261333,6.99955,2016-10-11
ab_lets1,ud,deciduous,refp,G,8,39,933,46.3261333,6.99955,2016-10-11
ab_lets1,ud,deciduous,refp,D,3,55,933,46.3261333,6.99955,2016-10-11
ab_lets1,ud,deciduous,refp,D,4,121,933,46.3261333,6.99955,2016-10-11
ab_lets1,ud,deciduous,refp,H,1,104,933,46.3261333,6.99955,2016-10-11
ab_lets1,ud,deciduous,refp,B,7,143,933,46.3261333,6.99955,2016-10-11
ab_lets1,ud,deciduous,refp,B,2,118,933,46.3261333,6.99955,2016-10-11
ab_lets1,sp,evergreen,refp,H,7,47,933,46.3261333,6.99955,2016-10-11
ab_lets1,sp,evergreen,refp,G,1,181,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,I,5,139,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,G,6,190,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,C,2,184,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,G,3,33,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,C,4,46,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,I,2,143,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,I,4,56,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,E,7,117,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,C,3,102,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,E,2,95,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,E,10,92,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,E,3,91,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,C,5,90,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,G,7,85,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,B,3,75,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,B,8,75,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,C,6,72,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,E,5,62,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,E,8,60,933,46.3261333,6.99955,2016-10-11
ab_lets1,sf,evergreen,refp,E,6,57,933,46.3261333,6.99955,2016-10-11
ab_lets1,ns,evergreen,refp,A,4,41,933,46.3261333,6.99955,2016-10-11
ab_lets1,ns,evergreen,refp,C,1,158,933,46.3261333,6.99955,2016-10-11
ab_lets1,ns,evergreen,refp,H,5,46,933,46.3261333,6.99955,2016-10-11
ab_lets1,la,deciduous,refp,G,5,31,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,B,5,36,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,E,11,52,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,D,7,54,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,A,1,73,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,D,1,56,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,D,8,56,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,I,3,89,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,H,4,40,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,E,9,37,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,E,12,34,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,D,2,35,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,I,8,104,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,I,6,33,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,A,3,98,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,H,6,62,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,E,1,75,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,D,5,63,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,B,4,38,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,B,6,47,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,A,2,87,933,46.3261333,6.99955,2016-10-11
ab_lets1,eb,deciduous,refp,I,1,72,933,46.3261333,6.99955,2016-10-11
ab_lets1,we,deciduous,rifp,F,4,32,1902,46.3513417,6.9991917,2016-10-11
ab_lets1,wa,deciduous,rifp,E,1,,1902,46.3513417,6.9991917,2016-10-11
ab_lets1,unknown,unknown,rifp,E,2,,1902,46.3513417,6.9991917,2016-10-11
ab_lets1,sp,evergreen,rifp,H,5,33,1902,46.3513417,6.9991917,2016-10-11
ab_lets1,sf,evergreen,rifp,D,4,38,1902,46.3513417,6.9991917,2016-10-11
ab_lets1,sf,evergreen,rifp,D,3,43,1902,46.3513417,6.9991917,2016-10-11
ab_lets1,sf,evergreen,rifp,D,2,58,1902,46.3513417,6.9991917,2016-10-11
ab_lets1,sf,evergreen,rifp,D,1,105,1902,46.3513417,6.9991917,2016-10-11
ab_lets1,ns,evergreen,rifp,I,2,42,1902,46.3513417,6.9991917,2016-10-11
ab_lets1,ns,evergreen,rifp,F,3,75,1902,46.3513417,6.9991917,2016-10-11
ab_lets1,ns,evergreen,rifp,I,4,80,1902,46.3513417,6.9991917,2016-10-11
ab_lets1,ns,evergreen,rifp,F,1,90,1902,46.3513417,6.9991917,2016-10-11
ab_lets1,ns,evergreen,rifp,A,1,55,1902,46.3513417,6.9991917,2016-10-11
ab_lets1,ns,evergreen,rifp,I,5,47,1902,46.3513417,6.9991917,2016-10-11
